,Pasture,Month,Day,Year,Ecosite,Treatment,CPNM,Biomass,Stdev,Date2,PastureID,CPNM2
1294,26E,8,5,2018,Loamy,TGM,SS,202.0083333,254.1598103,08/05/2018,3,SSHB
1288,26E,8,5,2018,Loamy,TGM,VUOC,149.2729167,11.05994896,08/05/2018,3,VUOC
1289,26E,8,5,2018,Loamy,TGM,WSPG,18.21666667,21.07374178,08/05/2018,3,WSPG
1244,26E,8,5,2019,Loamy,TGM,BOBU,331.35,83.29387983,08/05/2019,3,BOBU
1245,26E,8,5,2019,Loamy,TGM,C3PG,150.3,99.48454863,08/05/2019,3,CSPG
1287,26E,8,5,2019,Loamy,TGM,FORB,184.375,91.92814903,08/05/2019,3,FRB3
1275,26E,8,5,2019,Loamy,TGM,SD,6.6875,0.796999582,08/05/2019,3,SD
1276,26E,8,5,2019,Loamy,TGM,SS,38.5375,77.075,08/05/2019,3,SSHB
1277,26E,8,5,2019,Loamy,TGM,VUOC,190.96875,117.8306365,08/05/2019,3,VUOC
1290,26E,8,5,2019,Loamy,TGM,WSPG,2.3875,3.149107016,08/05/2019,3,WSPG
1273,26E,8,5,2020,Loamy,TGM,BOBU,178.79375,69.85886777,08/05/2020,3,BOBU
1274,26E,8,5,2020,Loamy,TGM,C3PG,29.84375,35.80343544,08/05/2020,3,CSPG
1236,26E,8,5,2020,Loamy,TGM,FORB,0.975,1.238446608,08/05/2020,3,FRB3
1237,26E,8,5,2020,Loamy,TGM,SD,33.26875,16.52061055,08/05/2020,3,SD
1278,26E,8,5,2020,Loamy,TGM,SS,0,0,08/05/2020,3,SSHB
1279,26E,8,5,2020,Loamy,TGM,VUOC,22.85625,22.60662122,08/05/2020,3,VUOC
1280,26E,8,5,2020,Loamy,TGM,WSPG,0.94375,1.8875,08/05/2020,3,WSPG
1286,26E,8,5,2021,Loamy,TGM,BOBU,747.25,189.4209477,08/05/2021,3,BOBU
1296,26E,8,5,2021,Loamy,TGM,C3PG,173.0125,130.457529,08/05/2021,3,CSPG
1266,26E,8,5,2021,Loamy,TGM,FORB,307.7,246.7939618,08/05/2021,3,FRB3
1281,26E,8,5,2021,Loamy,TGM,SD,6.63125,3.521503881,08/05/2021,3,SD
1269,26E,8,5,2021,Loamy,TGM,SS,0.275,0.55,08/05/2021,3,SSHB
1283,26E,8,5,2021,Loamy,TGM,VUOC,227.69375,132.7384291,08/05/2021,3,VUOC
1295,26E,8,5,2021,Loamy,TGM,WSPG,7.16875,8.398446657,08/05/2021,3,WSPG
1301,26W,8,5,2013,Loamy,AGM,BOBU,254.4,62.35117949,08/05/2013,13,BOBU
1302,26W,8,5,2013,Loamy,AGM,C3PG,102.01875,68.31390285,08/05/2013,13,CSPG
1319,26W,8,5,2013,Loamy,AGM,FORB,111.45,107.7871997,08/05/2013,13,FRB3
1320,26W,8,5,2013,Loamy,AGM,SD,13.2125,4.26880643,08/05/2013,13,SD
1298,26W,8,5,2013,Loamy,AGM,SS,0,0,08/05/2013,13,SSHB
1300,26W,8,5,2013,Loamy,AGM,VUOC,151.2375,86.99440236,08/05/2013,13,VUOC
1304,26W,8,5,2013,Loamy,AGM,WSPG,5.48125,4.137046803,08/05/2013,13,WSPG
1305,26W,8,5,2014,Loamy,AGM,BOBU,392.20625,149.4882414,08/05/2014,13,BOBU
1306,26W,8,5,2014,Loamy,AGM,C3PG,58.73333333,27.95109569,08/05/2014,13,CSPG
1349,26W,8,5,2014,Loamy,AGM,FORB,377.11875,327.5940497,08/05/2014,13,FRB3
1350,26W,8,5,2014,Loamy,AGM,SD,24.30833333,8.225426365,08/05/2014,13,SD
1311,26W,8,5,2014,Loamy,AGM,SS,1.5125,3.025,08/05/2014,13,SSHB
1312,26W,8,5,2014,Loamy,AGM,VUOC,489.3833333,106.7163055,08/05/2014,13,VUOC
1368,26W,8,5,2014,Loamy,AGM,WSPG,8.20625,7.523362917,08/05/2014,13,WSPG
1307,26W,8,5,2015,Loamy,AGM,BOBU,237.40625,89.01107463,08/05/2015,13,BOBU
1308,26W,8,5,2015,Loamy,AGM,C3PG,151.36875,57.04132776,08/05/2015,13,CSPG
1338,26W,8,5,2015,Loamy,AGM,FORB,1139.73125,193.9767806,08/05/2015,13,FRB3
1339,26W,8,5,2015,Loamy,AGM,SD,33.6375,11.96164879,08/05/2015,13,SD
1340,26W,8,5,2015,Loamy,AGM,SS,54.0875,108.175,08/05/2015,13,SSHB
1341,26W,8,5,2015,Loamy,AGM,VUOC,52.3375,33.54036436,08/05/2015,13,VUOC
1342,26W,8,5,2015,Loamy,AGM,WSPG,26.96875,27.39329583,08/05/2015,13,WSPG
1297,26W,8,5,2016,Loamy,AGM,BOBU,200.7625,30.15553086,08/05/2016,13,BOBU
1310,26W,8,5,2016,Loamy,AGM,C3PG,126.91875,55.52780976,08/05/2016,13,CSPG
1327,26W,8,5,2016,Loamy,AGM,FORB,45.46875,34.40163135,08/05/2016,13,FRB3
1328,26W,8,5,2016,Loamy,AGM,SD,148.9375,43.08668346,08/05/2016,13,SD
1329,26W,8,5,2016,Loamy,AGM,SS,96.6,128.3538615,08/05/2016,13,SSHB
1330,26W,8,5,2016,Loamy,AGM,VUOC,289.15,110.376275,08/05/2016,13,VUOC
1331,26W,8,5,2016,Loamy,AGM,WSPG,2.4875,2.188749643,08/05/2016,13,WSPG
1313,26W,8,5,2017,Loamy,AGM,BOBU,477.26875,109.7347927,08/05/2017,13,BOBU
1314,26W,8,5,2017,Loamy,AGM,C3PG,200.6625,57.28040859,08/05/2017,13,CSPG
1316,26W,8,5,2017,Loamy,AGM,FORB,144.0416667,80.4751851,08/05/2017,13,FRB3
1317,26W,8,5,2017,Loamy,AGM,SD,199.05,51.2883515,08/05/2017,13,SD
1318,26W,8,5,2017,Loamy,AGM,SS,49.175,68.32892872,08/05/2017,13,SSHB
1360,26W,8,5,2017,Loamy,AGM,VUOC,40.22083333,62.73398811,08/05/2017,13,VUOC
1361,26W,8,5,2017,Loamy,AGM,WSPG,48.25625,6.591989299,08/05/2017,13,WSPG
1343,26W,8,5,2018,Loamy,AGM,BOBU,227.81875,51.01358224,08/05/2018,13,BOBU
1344,26W,8,5,2018,Loamy,AGM,C3PG,173.60625,42.87566508,08/05/2018,13,CSPG
1346,26W,8,5,2018,Loamy,AGM,FORB,150.3020833,73.71347601,08/05/2018,13,FRB3
1347,26W,8,5,2018,Loamy,AGM,SD,136.4708333,30.23782928,08/05/2018,13,SD
1359,26W,8,5,2018,Loamy,AGM,SS,73.5125,86.49786245,08/05/2018,13,SSHB
1364,26W,8,5,2018,Loamy,AGM,VUOC,163.28125,23.90984259,08/05/2018,13,VUOC
1365,26W,8,5,2018,Loamy,AGM,WSPG,24.41875,25.28378412,08/05/2018,13,WSPG
1332,26W,8,5,2019,Loamy,AGM,BOBU,283.48125,170.4359745,08/05/2019,13,BOBU
1333,26W,8,5,2019,Loamy,AGM,C3PG,197.74375,114.8792761,08/05/2019,13,CSPG
1335,26W,8,5,2019,Loamy,AGM,FORB,432.64375,211.9693584,08/05/2019,13,FRB3
1336,26W,8,5,2019,Loamy,AGM,SD,26.2125,36.93048932,08/05/2019,13,SD
1337,26W,8,5,2019,Loamy,AGM,SS,14.7375,17.0400203,08/05/2019,13,SSHB
1362,26W,8,5,2019,Loamy,AGM,VUOC,241.3,148.0776162,08/05/2019,13,VUOC
1363,26W,8,5,2019,Loamy,AGM,WSPG,4.325,8.65,08/05/2019,13,WSPG
1321,26W,8,5,2020,Loamy,AGM,BOBU,139.11875,71.98897594,08/05/2020,13,BOBU
1322,26W,8,5,2020,Loamy,AGM,C3PG,134.675,109.1946046,08/05/2020,13,CSPG
1324,26W,8,5,2020,Loamy,AGM,FORB,12.80625,10.84839418,08/05/2020,13,FRB3
1325,26W,8,5,2020,Loamy,AGM,SD,52.86875,58.54091651,08/05/2020,13,SD
1326,26W,8,5,2020,Loamy,AGM,SS,6.275,12.55,08/05/2020,13,SSHB
1366,26W,8,5,2020,Loamy,AGM,VUOC,40.4125,31.92017061,08/05/2020,13,VUOC
1367,26W,8,5,2020,Loamy,AGM,WSPG,0,0,08/05/2020,13,WSPG
1351,26W,8,5,2021,Loamy,AGM,BOBU,628.34375,468.4217483,08/05/2021,13,BOBU
1352,26W,8,5,2021,Loamy,AGM,C3PG,223.7125,145.1392227,08/05/2021,13,CSPG
1354,26W,8,5,2021,Loamy,AGM,FORB,194.675,108.4089249,08/05/2021,13,FRB3
1355,26W,8,5,2021,Loamy,AGM,SD,5.14375,4.831596311,08/05/2021,13,SD
1356,26W,8,5,2021,Loamy,AGM,SS,140.8875,207.1352663,08/05/2021,13,SSHB
1357,26W,8,5,2021,Loamy,AGM,VUOC,381.78125,225.6922696,08/05/2021,13,VUOC
1358,26W,8,5,2021,Loamy,AGM,WSPG,9.65,16.12672471,08/05/2021,13,WSPG
1377,31E,8,5,2013,Sandy,TGM,BOBU,217.05,NA,08/05/2013,5,BOBU
1378,31E,8,5,2013,Loamy,TGM,BOBU,367.8194444,78.2193676,08/05/2013,5,BOBU
1374,31E,8,5,2013,Sandy,TGM,C3PG,9.15,NA,08/05/2013,5,CSPG
1379,31E,8,5,2013,Loamy,TGM,C3PG,25.28611111,8.942277602,08/05/2013,5,CSPG
1389,31E,8,5,2013,Sandy,TGM,FORB,119.325,NA,08/05/2013,5,FRB3
1408,31E,8,5,2013,Loamy,TGM,FORB,60.20555556,46.00701134,08/05/2013,5,FRB3
1390,31E,8,5,2013,Sandy,TGM,SD,66.7,NA,08/05/2013,5,SD
1409,31E,8,5,2013,Loamy,TGM,SD,92.65833333,50.7671297,08/05/2013,5,SD
1371,31E,8,5,2013,Loamy,TGM,SS,0,0,08/05/2013,5,SSHB
1391,31E,8,5,2013,Sandy,TGM,SS,0,NA,08/05/2013,5,SSHB
1372,31E,8,5,2013,Loamy,TGM,VUOC,0,0,08/05/2013,5,VUOC
1419,31E,8,5,2013,Sandy,TGM,VUOC,0,NA,08/05/2013,5,VUOC
1373,31E,8,5,2013,Loamy,TGM,WSPG,5.502777778,8.616893668,08/05/2013,5,WSPG
1420,31E,8,5,2013,Sandy,TGM,WSPG,15.2,NA,08/05/2013,5,WSPG
1395,31E,8,5,2014,Loamy,TGM,BOBU,448.0583333,58.16520832,08/05/2014,5,BOBU
1403,31E,8,5,2014,Sandy,TGM,BOBU,503.35,NA,08/05/2014,5,BOBU
1396,31E,8,5,2014,Loamy,TGM,C3PG,193.75,129.3384103,08/05/2014,5,CSPG
1404,31E,8,5,2014,Sandy,TGM,C3PG,0,NA,08/05/2014,5,CSPG
1398,31E,8,5,2014,Loamy,TGM,FORB,226.0333333,149.5041394,08/05/2014,5,FRB3
1406,31E,8,5,2014,Sandy,TGM,FORB,174.8,NA,08/05/2014,5,FRB3
1399,31E,8,5,2014,Loamy,TGM,SD,11.51666667,5.737722399,08/05/2014,5,SD
1407,31E,8,5,2014,Sandy,TGM,SD,5.5,NA,08/05/2014,5,SD
1400,31E,8,5,2014,Loamy,TGM,SS,15.875,27.49630657,08/05/2014,5,SSHB
1448,31E,8,5,2014,Sandy,TGM,SS,0,NA,08/05/2014,5,SSHB
1401,31E,8,5,2014,Loamy,TGM,VUOC,53.95,32.29203656,08/05/2014,5,VUOC
1449,31E,8,5,2014,Sandy,TGM,VUOC,5.125,NA,08/05/2014,5,VUOC
1402,31E,8,5,2014,Loamy,TGM,WSPG,11.21666667,10.23527397,08/05/2014,5,WSPG
1410,31E,8,5,2014,Sandy,TGM,WSPG,51.8,NA,08/05/2014,5,WSPG
1384,31E,8,5,2015,Loamy,TGM,BOBU,965.4833333,66.74728615,08/05/2015,5,BOBU
1432,31E,8,5,2015,Sandy,TGM,BOBU,890.6,NA,08/05/2015,5,BOBU
1385,31E,8,5,2015,Loamy,TGM,C3PG,287.9666667,100.0849337,08/05/2015,5,CSPG
1433,31E,8,5,2015,Sandy,TGM,C3PG,259.575,NA,08/05/2015,5,CSPG
1387,31E,8,5,2015,Loamy,TGM,FORB,217.7083333,94.28214748,08/05/2015,5,FRB3
1435,31E,8,5,2015,Sandy,TGM,FORB,555.975,NA,08/05/2015,5,FRB3
1388,31E,8,5,2015,Loamy,TGM,SD,97.25833333,55.9594403,08/05/2015,5,SD
1436,31E,8,5,2015,Sandy,TGM,SD,103.875,NA,08/05/2015,5,SD
1429,31E,8,5,2015,Loamy,TGM,SS,111.45,193.0370625,08/05/2015,5,SSHB
1437,31E,8,5,2015,Sandy,TGM,SS,0,NA,08/05/2015,5,SSHB
1430,31E,8,5,2015,Loamy,TGM,VUOC,17.53333333,27.48137248,08/05/2015,5,VUOC
1438,31E,8,5,2015,Sandy,TGM,VUOC,2.7,NA,08/05/2015,5,VUOC
1431,31E,8,5,2015,Loamy,TGM,WSPG,36.15,4.806050874,08/05/2015,5,WSPG
1439,31E,8,5,2015,Sandy,TGM,WSPG,135.075,NA,08/05/2015,5,WSPG
1413,31E,8,5,2016,Loamy,TGM,BOBU,361.7666667,108.7679822,08/05/2016,5,BOBU
1421,31E,8,5,2016,Sandy,TGM,BOBU,457.85,NA,08/05/2016,5,BOBU
1414,31E,8,5,2016,Loamy,TGM,C3PG,123.425,86.27347869,08/05/2016,5,CSPG
1422,31E,8,5,2016,Sandy,TGM,C3PG,87.175,NA,08/05/2016,5,CSPG
1416,31E,8,5,2016,Loamy,TGM,FORB,36.23333333,27.58814661,08/05/2016,5,FRB3
1424,31E,8,5,2016,Sandy,TGM,FORB,163.475,NA,08/05/2016,5,FRB3
1417,31E,8,5,2016,Loamy,TGM,SD,334.2583333,137.9557409,08/05/2016,5,SD
1425,31E,8,5,2016,Sandy,TGM,SD,413.075,NA,08/05/2016,5,SD
1418,31E,8,5,2016,Loamy,TGM,SS,0,0,08/05/2016,5,SSHB
1426,31E,8,5,2016,Sandy,TGM,SS,1.35,NA,08/05/2016,5,SSHB
1427,31E,8,5,2016,Sandy,TGM,VUOC,7.825,NA,08/05/2016,5,VUOC
1459,31E,8,5,2016,Loamy,TGM,VUOC,204.3333333,63.57472146,08/05/2016,5,VUOC
1428,31E,8,5,2016,Sandy,TGM,WSPG,0,NA,08/05/2016,5,WSPG
1460,31E,8,5,2016,Loamy,TGM,WSPG,19.23333333,27.59421739,08/05/2016,5,WSPG
1369,31E,8,5,2017,Loamy,TGM,BOBU,570.2083333,118.1440972,08/05/2017,5,BOBU
1451,31E,8,5,2017,Sandy,TGM,BOBU,550.575,NA,08/05/2017,5,BOBU
1376,31E,8,5,2017,Loamy,TGM,C3PG,84.55,104.3695028,08/05/2017,5,CSPG
1452,31E,8,5,2017,Sandy,TGM,C3PG,9.825,NA,08/05/2017,5,CSPG
1446,31E,8,5,2017,Loamy,TGM,FORB,89.875,18.17231755,08/05/2017,5,FRB3
1454,31E,8,5,2017,Sandy,TGM,FORB,444.3,NA,08/05/2017,5,FRB3
1447,31E,8,5,2017,Loamy,TGM,SD,314.0333333,72.15511647,08/05/2017,5,SD
1455,31E,8,5,2017,Sandy,TGM,SD,201.125,NA,08/05/2017,5,SD
1456,31E,8,5,2017,Sandy,TGM,SS,0,NA,08/05/2017,5,SSHB
1488,31E,8,5,2017,Loamy,TGM,SS,54.09166667,93.68951493,08/05/2017,5,SSHB
1457,31E,8,5,2017,Sandy,TGM,VUOC,0,NA,08/05/2017,5,VUOC
1489,31E,8,5,2017,Loamy,TGM,VUOC,5.425,2.3506648,08/05/2017,5,VUOC
1458,31E,8,5,2017,Sandy,TGM,WSPG,16.825,NA,08/05/2017,5,WSPG
1490,31E,8,5,2017,Loamy,TGM,WSPG,33.9,50.12283038,08/05/2017,5,WSPG
1392,31E,8,5,2018,Loamy,TGM,BOBU,296.5916667,19.44049146,08/05/2018,5,BOBU
1481,31E,8,5,2018,Sandy,TGM,BOBU,338.925,NA,08/05/2018,5,BOBU
1393,31E,8,5,2018,Loamy,TGM,C3PG,220.8,137.4456552,08/05/2018,5,CSPG
1482,31E,8,5,2018,Sandy,TGM,C3PG,23.025,NA,08/05/2018,5,CSPG
1476,31E,8,5,2018,Loamy,TGM,FORB,55.025,26.38257,08/05/2018,5,FRB3
1484,31E,8,5,2018,Sandy,TGM,FORB,95.65,NA,08/05/2018,5,FRB3
1477,31E,8,5,2018,Loamy,TGM,SD,350.6833333,234.1314165,08/05/2018,5,SD
1485,31E,8,5,2018,Sandy,TGM,SD,215,NA,08/05/2018,5,SD
1478,31E,8,5,2018,Loamy,TGM,SS,55.43333333,96.01334977,08/05/2018,5,SSHB
1486,31E,8,5,2018,Sandy,TGM,SS,0,NA,08/05/2018,5,SSHB
1479,31E,8,5,2018,Loamy,TGM,VUOC,124.2,62.19507115,08/05/2018,5,VUOC
1487,31E,8,5,2018,Sandy,TGM,VUOC,49.35,NA,08/05/2018,5,VUOC
1440,31E,8,5,2018,Loamy,TGM,WSPG,134.6333333,131.3161603,08/05/2018,5,WSPG
1507,31E,8,5,2018,Sandy,TGM,WSPG,9.825,NA,08/05/2018,5,WSPG
1394,31E,8,5,2019,Loamy,TGM,BOBU,261.5666667,147.3187474,08/05/2019,5,BOBU
1470,31E,8,5,2019,Sandy,TGM,BOBU,280.575,NA,08/05/2019,5,BOBU
1382,31E,8,5,2019,Loamy,TGM,C3PG,135.775,185.6181379,08/05/2019,5,CSPG
1471,31E,8,5,2019,Sandy,TGM,C3PG,120.725,NA,08/05/2019,5,CSPG
1465,31E,8,5,2019,Loamy,TGM,FORB,633.775,310.4523041,08/05/2019,5,FRB3
1473,31E,8,5,2019,Sandy,TGM,FORB,116.125,NA,08/05/2019,5,FRB3
1466,31E,8,5,2019,Loamy,TGM,SD,26.00833333,27.93929058,08/05/2019,5,SD
1474,31E,8,5,2019,Sandy,TGM,SD,30.275,NA,08/05/2019,5,SD
1467,31E,8,5,2019,Loamy,TGM,SS,6.816666667,11.806813,08/05/2019,5,SSHB
1502,31E,8,5,2019,Sandy,TGM,SS,0,NA,08/05/2019,5,SSHB
1468,31E,8,5,2019,Loamy,TGM,VUOC,42.225,22.05205489,08/05/2019,5,VUOC
1503,31E,8,5,2019,Sandy,TGM,VUOC,8.925,NA,08/05/2019,5,VUOC
1469,31E,8,5,2019,Loamy,TGM,WSPG,1.691666667,2.930052616,08/05/2019,5,WSPG
1504,31E,8,5,2019,Sandy,TGM,WSPG,0,NA,08/05/2019,5,WSPG
1450,31E,8,5,2020,Loamy,TGM,BOBU,235.475,160.4416892,08/05/2020,5,BOBU
1499,31E,8,5,2020,Sandy,TGM,BOBU,130.5,NA,08/05/2020,5,BOBU
1411,31E,8,5,2020,Loamy,TGM,C3PG,69.48333333,113.6420513,08/05/2020,5,CSPG
1500,31E,8,5,2020,Sandy,TGM,C3PG,66.175,NA,08/05/2020,5,CSPG
1462,31E,8,5,2020,Sandy,TGM,FORB,114.675,NA,08/05/2020,5,FRB3
1494,31E,8,5,2020,Loamy,TGM,FORB,3.891666667,5.467308143,08/05/2020,5,FRB3
1463,31E,8,5,2020,Sandy,TGM,SD,11.2,NA,08/05/2020,5,SD
1495,31E,8,5,2020,Loamy,TGM,SD,44.075,31.38069669,08/05/2020,5,SD
1464,31E,8,5,2020,Sandy,TGM,SS,0,NA,08/05/2020,5,SSHB
1496,31E,8,5,2020,Loamy,TGM,SS,0,0,08/05/2020,5,SSHB
1497,31E,8,5,2020,Loamy,TGM,VUOC,0.05,0.08660254,08/05/2020,5,VUOC
1505,31E,8,5,2020,Sandy,TGM,VUOC,0,NA,08/05/2020,5,VUOC
1493,31E,8,5,2020,Sandy,TGM,WSPG,0,NA,08/05/2020,5,WSPG
1498,31E,8,5,2020,Loamy,TGM,WSPG,11.96666667,20.72687466,08/05/2020,5,WSPG
1370,31E,8,5,2021,Loamy,TGM,BOBU,712.3666667,450.5908131,08/05/2021,5,BOBU
1510,31E,8,5,2021,Sandy,TGM,BOBU,1083.525,NA,08/05/2021,5,BOBU
1441,31E,8,5,2021,Loamy,TGM,C3PG,88.025,99.16566631,08/05/2021,5,CSPG
1511,31E,8,5,2021,Sandy,TGM,C3PG,6,NA,08/05/2021,5,CSPG
1443,31E,8,5,2021,Loamy,TGM,FORB,424.5583333,255.0711694,08/05/2021,5,FRB3
1492,31E,8,5,2021,Sandy,TGM,FORB,812.975,NA,08/05/2021,5,FRB3
1444,31E,8,5,2021,Loamy,TGM,SD,2.975,2.489477857,08/05/2021,5,SD
1480,31E,8,5,2021,Sandy,TGM,SD,3.775,NA,08/05/2021,5,SD
1445,31E,8,5,2021,Loamy,TGM,SS,0,0,08/05/2021,5,SSHB
1508,31E,8,5,2021,Sandy,TGM,SS,0,NA,08/05/2021,5,SSHB
1501,31E,8,5,2021,Loamy,TGM,VUOC,168.6583333,211.1072392,08/05/2021,5,VUOC
1509,31E,8,5,2021,Sandy,TGM,VUOC,73.875,NA,08/05/2021,5,VUOC
1506,31E,8,5,2021,Sandy,TGM,WSPG,19.375,NA,08/05/2021,5,WSPG
1512,31E,8,5,2021,Loamy,TGM,WSPG,0,0,08/05/2021,5,WSPG
1515,31W,8,5,2013,Loamy,AGM,BOBU,407.2916667,152.8028189,08/05/2013,15,BOBU
1551,31W,8,5,2013,Sandy,AGM,BOBU,252.4,NA,08/05/2013,15,BOBU
1528,31W,8,5,2013,Loamy,AGM,C3PG,90.10833333,148.3249902,08/05/2013,15,CSPG
1552,31W,8,5,2013,Sandy,AGM,C3PG,305.575,NA,08/05/2013,15,CSPG
1530,31W,8,5,2013,Loamy,AGM,FORB,49.075,59.1252537,08/05/2013,15,FRB3
1554,31W,8,5,2013,Sandy,AGM,FORB,53.275,NA,08/05/2013,15,FRB3
1545,31W,8,5,2013,Loamy,AGM,SD,149.4166667,38.84939135,08/05/2013,15,SD
1637,31W,8,5,2013,Sandy,AGM,SD,291.175,NA,08/05/2013,15,SD
1546,31W,8,5,2013,Loamy,AGM,SS,0,0,08/05/2013,15,SSHB
1638,31W,8,5,2013,Sandy,AGM,SS,0,NA,08/05/2013,15,SSHB
1514,31W,8,5,2013,Loamy,AGM,VUOC,0,0,08/05/2013,15,VUOC
1639,31W,8,5,2013,Sandy,AGM,VUOC,0,NA,08/05/2013,15,VUOC
1525,31W,8,5,2013,Loamy,AGM,WSPG,0,0,08/05/2013,15,WSPG
1640,31W,8,5,2013,Sandy,AGM,WSPG,33.225,NA,08/05/2013,15,WSPG
1531,31W,8,5,2014,Loamy,AGM,BOBU,336.05,108.906115,08/05/2014,15,BOBU
1581,31W,8,5,2014,Sandy,AGM,BOBU,157.975,NA,08/05/2014,15,BOBU
1532,31W,8,5,2014,Loamy,AGM,C3PG,32.375,30.35416981,08/05/2014,15,CSPG
1582,31W,8,5,2014,Sandy,AGM,C3PG,311.6,NA,08/05/2014,15,CSPG
1574,31W,8,5,2014,Loamy,AGM,FORB,104.375,71.61592002,08/05/2014,15,FRB3
1584,31W,8,5,2014,Sandy,AGM,FORB,101.2,NA,08/05/2014,15,FRB3
1575,31W,8,5,2014,Loamy,AGM,SD,43.73333333,8.628163671,08/05/2014,15,SD
1654,31W,8,5,2014,Sandy,AGM,SD,97.15,NA,08/05/2014,15,SD
1576,31W,8,5,2014,Loamy,AGM,SS,0.766666667,1.327905619,08/05/2014,15,SSHB
1651,31W,8,5,2014,Sandy,AGM,SS,0,NA,08/05/2014,15,SSHB
1537,31W,8,5,2014,Loamy,AGM,VUOC,219.9,226.539893,08/05/2014,15,VUOC
1652,31W,8,5,2014,Sandy,AGM,VUOC,40.1,NA,08/05/2014,15,VUOC
1538,31W,8,5,2014,Loamy,AGM,WSPG,9.325,16.15137378,08/05/2014,15,WSPG
1653,31W,8,5,2014,Sandy,AGM,WSPG,33.5,NA,08/05/2014,15,WSPG
1513,31W,8,5,2015,Loamy,AGM,BOBU,1227.233333,345.8151325,08/05/2015,15,BOBU
1610,31W,8,5,2015,Sandy,AGM,BOBU,353.05,NA,08/05/2015,15,BOBU
1534,31W,8,5,2015,Loamy,AGM,C3PG,373.5083333,519.5370513,08/05/2015,15,CSPG
1611,31W,8,5,2015,Sandy,AGM,C3PG,1285.75,NA,08/05/2015,15,CSPG
1536,31W,8,5,2015,Loamy,AGM,FORB,133.4416667,71.14569705,08/05/2015,15,FRB3
1613,31W,8,5,2015,Sandy,AGM,FORB,277.825,NA,08/05/2015,15,FRB3
1524,31W,8,5,2015,Loamy,AGM,SD,125.325,150.5834673,08/05/2015,15,SD
1643,31W,8,5,2015,Sandy,AGM,SD,293.725,NA,08/05/2015,15,SD
1529,31W,8,5,2015,Loamy,AGM,SS,19.24166667,33.32754429,08/05/2015,15,SSHB
1644,31W,8,5,2015,Sandy,AGM,SS,0,NA,08/05/2015,15,SSHB
1526,31W,8,5,2015,Loamy,AGM,VUOC,70.18333333,37.49460239,08/05/2015,15,VUOC
1645,31W,8,5,2015,Sandy,AGM,VUOC,8.225,NA,08/05/2015,15,VUOC
1567,31W,8,5,2015,Loamy,AGM,WSPG,0,0,08/05/2015,15,WSPG
1646,31W,8,5,2015,Sandy,AGM,WSPG,7,NA,08/05/2015,15,WSPG
1522,31W,8,5,2016,Loamy,AGM,BOBU,464.775,56.68006153,08/05/2016,15,BOBU
1557,31W,8,5,2016,Sandy,AGM,BOBU,34.7,NA,08/05/2016,15,BOBU
1518,31W,8,5,2016,Sandy,AGM,C3PG,524.75,NA,08/05/2016,15,CSPG
1523,31W,8,5,2016,Loamy,AGM,C3PG,106.525,79.77852546,08/05/2016,15,CSPG
1517,31W,8,5,2016,Loamy,AGM,FORB,17.53333333,12.66906501,08/05/2016,15,FRB3
1520,31W,8,5,2016,Sandy,AGM,FORB,1.1,NA,08/05/2016,15,FRB3
1521,31W,8,5,2016,Loamy,AGM,SD,392.075,266.3998135,08/05/2016,15,SD
1603,31W,8,5,2016,Sandy,AGM,SD,777.825,NA,08/05/2016,15,SD
1527,31W,8,5,2016,Loamy,AGM,SS,0,0,08/05/2016,15,SSHB
1604,31W,8,5,2016,Sandy,AGM,SS,0,NA,08/05/2016,15,SSHB
1568,31W,8,5,2016,Loamy,AGM,VUOC,196.0583333,164.8179419,08/05/2016,15,VUOC
1605,31W,8,5,2016,Sandy,AGM,VUOC,272.45,NA,08/05/2016,15,VUOC
1556,31W,8,5,2016,Loamy,AGM,WSPG,0,0,08/05/2016,15,WSPG
1606,31W,8,5,2016,Sandy,AGM,WSPG,6.725,NA,08/05/2016,15,WSPG
1539,31W,8,5,2017,Loamy,AGM,BOBU,498.375,149.6719851,08/05/2017,15,BOBU
1547,31W,8,5,2017,Sandy,AGM,BOBU,36.6,NA,08/05/2017,15,BOBU
1540,31W,8,5,2017,Loamy,AGM,C3PG,192.8,167.5592656,08/05/2017,15,CSPG
1548,31W,8,5,2017,Sandy,AGM,C3PG,1020.575,NA,08/05/2017,15,CSPG
1550,31W,8,5,2017,Sandy,AGM,FORB,52.6,NA,08/05/2017,15,FRB3
1555,31W,8,5,2017,Loamy,AGM,FORB,130.8666667,113.3325012,08/05/2017,15,FRB3
1543,31W,8,5,2017,Loamy,AGM,SD,135.8083333,33.90501745,08/05/2017,15,SD
1633,31W,8,5,2017,Sandy,AGM,SD,253.9,NA,08/05/2017,15,SD
1544,31W,8,5,2017,Loamy,AGM,SS,0,0,08/05/2017,15,SSHB
1634,31W,8,5,2017,Sandy,AGM,SS,0,NA,08/05/2017,15,SSHB
1585,31W,8,5,2017,Loamy,AGM,VUOC,59.28333333,84.11724457,08/05/2017,15,VUOC
1635,31W,8,5,2017,Sandy,AGM,VUOC,1.625,NA,08/05/2017,15,VUOC
1586,31W,8,5,2017,Loamy,AGM,WSPG,0.183333333,0.317542648,08/05/2017,15,WSPG
1636,31W,8,5,2017,Sandy,AGM,WSPG,18.825,NA,08/05/2017,15,WSPG
1569,31W,8,5,2018,Loamy,AGM,BOBU,199.3583333,73.45578744,08/05/2018,15,BOBU
