Year,Block,Treatment,Pasture,Ecosite,C3PGObj,Plot,Transect,Distance,BOBU,WSPG,VUOC,C3PG,FORB,SS,C4PG,SD,Forage,HERB
2013,7,TGM,7NW,Salt Flats,(blank),5,1,10,1134.5,7.5,0,61.9,47.9,0,1142.1,711,1259.4,1259.4
2013,7,TGM,7NW,Salt Flats,(blank),5,1,20,547.3,0,4.3,3.2,0,0,547.3,100.1,554.9,554.9
2013,7,TGM,7NW,Salt Flats,(blank),5,4,10,691.6,174.9,0,610.3,132.9,0,866.5,491.9,1784.7,1784.7
2013,7,TGM,7NW,Salt Flats,(blank),5,4,20,458,118.4,0,528,23.7,0,576.4,1410.1,1246.5,1246.5
2013,7,TGM,7NW,Salt Flats,(blank),6,1,10,500,0,0,370.3,5.4,0,500,89.3,875.6,875.6
2013,7,TGM,7NW,Salt Flats,(blank),6,1,20,310.5,226,0,552.2,157.7,0,536.6,201.8,1472.5,1472.5
2013,7,TGM,7NW,Salt Flats,(blank),6,4,10,342.8,832.6,0,68.4,0.2,0,1175.4,369.2,2076.6,2076.6
2013,7,TGM,7NW,Salt Flats,(blank),6,4,20,212,783.1,0,385.9,30.7,0,995.1,737.9,2194.8,2194.8
2013,7,TGM,7NW,Sandy,(blank),3,1,10,835.8,13.5,0,362.2,26.4,0,849.3,233.6,1251.3,1251.3
2013,7,TGM,7NW,Sandy,(blank),3,1,20,442.9,0,0,0,85,0,442.9,79.1,528,528
2013,7,TGM,7NW,Sandy,(blank),3,4,10,1275.5,50.1,0,0,425.2,88.3,1325.6,110.9,1800.8,1800.8
2013,7,TGM,7NW,Sandy,(blank),3,4,20,1249.7,94.2,0,0,17.2,0,1343.9,218.5,1455.3,1455.3
2013,8,AGM,8E,Loamy,NonMCLO,1,1,10,871.3,0,0,131.9,12.9,0,871.3,79.7,1016.1,1016.1
2013,8,AGM,8E,Loamy,NonMCLO,1,1,20,770.2,0,0,25.8,39.8,0,770.2,42.5,835.8,835.8
2013,8,AGM,8E,Loamy,NonMCLO,1,4,10,915.5,0,0,25.3,3.8,0,915.5,128.6,944.5,944.5
2013,8,AGM,8E,Loamy,NonMCLO,1,4,20,501.6,113,0,158.8,0,0,614.6,109.3,886.4,886.4
2013,8,AGM,8E,Loamy,NonMCLO,3,1,10,558.6,0,0,18.8,15.1,0,558.6,12.9,592.6,592.6
2013,8,AGM,8E,Loamy,NonMCLO,3,1,20,992.4,0,0,14,0,0,992.4,7,1006.4,1006.4
2013,8,AGM,8E,Loamy,NonMCLO,3,4,10,808.9,0,0,28,5.4,0,808.9,74.8,842.3,842.3
2013,8,AGM,8E,Loamy,NonMCLO,3,4,20,1188.9,0,0,0,0,0,1188.9,42,1188.9,1188.9
2013,8,AGM,8E,Sandy,(blank),2,1,10,315.4,59.2,0,185.7,8.6,0,374.6,237.3,628.1,628.1
2013,8,AGM,8E,Sandy,(blank),2,1,20,790.6,0,0,197.5,21,0,790.6,247.6,1009.1,1009.1
2013,8,AGM,8E,Sandy,(blank),2,4,10,706.1,0,0,89.9,22.1,0,706.1,120.6,818.1,818.1
2013,8,AGM,8E,Sandy,(blank),2,4,20,735.2,0,0,0,0,0,735.2,8.1,735.2,735.2
2013,8,AGM,8E,Sandy,(blank),4,1,10,891.3,0,0,330.5,0,0,891.3,208.8,1221.7,1221.7
2013,8,AGM,8E,Sandy,(blank),4,1,20,1015,0,0,88.8,0,0,1015,60.8,1103.8,1103.8
2013,8,AGM,8E,Sandy,(blank),4,4,10,626.5,129.2,0,0,157.7,0,755.6,47.9,1042.5,1042.5
2013,8,AGM,8E,Sandy,(blank),4,4,20,505.9,0,0,52.7,8.6,0,505.9,22.6,567.3,567.3
2013,8,TGM,5E,Loamy,NonMCLO,1,1,10,950.5,5.4,6.5,0,79.1,32.3,955.8,0,1046.8,1046.8
2013,8,TGM,5E,Loamy,NonMCLO,1,1,20,859,11.3,2.2,2.2,0,0,870.3,180.3,885.9,885.9
2013,8,TGM,5E,Loamy,NonMCLO,1,4,10,391.3,0,0,325.6,3.8,0,391.3,228.2,720.6,720.6
2013,8,TGM,5E,Loamy,NonMCLO,1,4,20,273.4,0,0,718.5,0.5,0,273.4,525.8,992.4,992.4
2013,8,TGM,5E,Loamy,NonMCLO,3,1,10,732.5,0,0,227.7,6.5,0,732.5,92,966.6,966.6
2013,8,TGM,5E,Loamy,NonMCLO,3,1,20,682.4,0,0,673.3,0,0,682.4,228.2,1355.7,1355.7
2013,8,TGM,5E,Loamy,NonMCLO,3,4,10,376.7,0,0,178.7,0,0,376.7,87.7,555.4,555.4
2013,8,TGM,5E,Loamy,NonMCLO,3,4,20,1438.1,0,0,26.4,0.5,0,1438.1,186.2,1464.9,1464.9
2013,8,TGM,5E,Sandy,(blank),2,1,10,498.4,0,0,164.7,0.5,0,498.4,160.9,663.5,663.5
2013,8,TGM,5E,Sandy,(blank),2,1,20,783.1,0,0,32.8,60.3,0,783.1,251.3,876.2,876.2
2013,8,TGM,5E,Sandy,(blank),2,4,10,623.2,0,0,0,70,0,623.2,59.7,693.2,693.2
2013,8,TGM,5E,Sandy,(blank),2,4,20,1034.4,0,0,244.9,0,53.3,1034.4,609.8,1279.3,1279.3
2013,8,TGM,5E,Sandy,(blank),4,1,10,268,575.9,0,98,1.6,0,843.9,0,1519.3,1519.3
2013,8,TGM,5E,Sandy,(blank),4,1,20,469.8,237.9,0,0,4.3,0,707.7,275.6,949.9,949.9
2013,8,TGM,5E,Sandy,(blank),4,4,10,770.7,0,0,165.8,9.7,0,770.7,209.9,946.1,946.1
2013,8,TGM,5E,Sandy,(blank),4,4,20,1033.9,0,0,236.8,4.8,0,1033.9,35.5,1275.5,1275.5
2013,9,AGM,17S,Loamy,NonMCLO,1,1,10,447.2,23.7,0,0,121.6,0,470.9,281.5,616.2,616.2
2013,9,AGM,17S,Loamy,NonMCLO,1,1,20,306.2,0,21.5,0,40.9,0,306.2,4.3,368.7,368.7
2013,9,AGM,17S,Loamy,NonMCLO,1,4,10,138.3,0,0,1086.1,0,0,138.3,1588.2,1224.4,1224.4
2013,9,AGM,17S,Loamy,NonMCLO,1,4,20,87.2,484.4,15.6,239,28.5,0,571.6,10.2,1339,1339
2013,9,AGM,17S,Loamy,NonMCLO,2,1,10,244.9,0,32.3,38.8,19.4,0,244.9,43.1,335.3,335.3
2013,9,AGM,17S,Loamy,NonMCLO,2,1,20,292.8,38.2,8.6,0,0,0,331,7.5,377.8,377.8
2013,9,AGM,17S,Loamy,NonMCLO,2,4,10,678.7,169,0,18.8,165.2,0,847.7,903.1,1200.7,1200.7
2013,9,AGM,17S,Loamy,NonMCLO,2,4,20,417.6,0,0,171.1,34.4,94.7,417.6,195.9,623.2,623.2
2013,9,AGM,17S,Salt Flats,(blank),3,1,10,255.6,0,3.8,418.7,0,1311.6,255.6,800.8,678.1,678.1
2013,9,AGM,17S,Salt Flats,(blank),3,1,20,327.2,92.6,0,207.7,172.2,0,419.8,159.3,892.3,892.3
2013,9,AGM,17S,Salt Flats,(blank),3,4,10,219.6,0,0,2355.1,51.7,0,219.6,1819.1,2626.4,2626.4
2013,9,AGM,17S,Salt Flats,(blank),3,4,20,481.7,1594.7,0,491.9,94.2,0,2076.4,629.7,4257.1,4257.1
2013,9,AGM,17S,Salt Flats,(blank),4,1,10,93.6,7.5,0,932.2,0,68.9,101.2,1078,1040.9,1040.9
2013,9,AGM,17S,Salt Flats,(blank),4,1,20,571,0,0,96.9,23.7,75.9,571,221.2,691.6,691.6
2013,9,AGM,17S,Salt Flats,(blank),4,4,10,369.2,1243.8,0,505.9,0,0,1613,1041.4,3362.6,3362.6
2013,9,AGM,17S,Salt Flats,(blank),4,4,20,418.7,242.7,0,266.4,0,0,661.4,1318.6,1170.6,1170.6
2013,9,AGM,17S,Sandy,(blank),5,1,10,267.5,56.5,0,364.9,0,0,324,76.4,745.4,745.4
2013,9,AGM,17S,Sandy,(blank),5,1,20,366.5,0,0,118.9,55.4,0,366.5,189.4,540.9,540.9
2013,9,AGM,17S,Sandy,(blank),5,4,10,614.1,24.8,0,61.9,0,0,638.8,340.7,725.5,725.5
2013,9,AGM,17S,Sandy,(blank),5,4,20,489.8,335.3,0,48.4,40.4,0,825.1,148,1249.2,1249.2
2013,9,AGM,17S,Sandy,(blank),6,1,10,22.1,0,0,1203.9,35,0,22.1,2536,1261,1261
2013,9,AGM,17S,Sandy,(blank),6,1,20,23.1,0,0,1121.6,0.5,0,23.1,995.1,1145.3,1145.3
2013,9,AGM,17S,Sandy,(blank),6,4,10,508.6,129.7,5.9,0,22.1,0,638.3,99.6,796,796
2013,9,AGM,17S,Sandy,(blank),6,4,20,474.7,25.3,0,865.4,0,0,500,378.9,1390.7,1390.7
2013,9,TGM,17N,Loamy,NonMCLO,1,1,10,527.4,0,42,71.6,28.5,0,527.4,9.1,669.5,669.5
2013,9,TGM,17N,Loamy,NonMCLO,1,1,20,554.3,0,28,69.4,3.2,0,554.3,35,655,655
2013,9,TGM,17N,Loamy,NonMCLO,1,4,10,369.7,2.2,0,254,12.4,0,371.9,222.3,640.5,640.5
2013,9,TGM,17N,Loamy,NonMCLO,1,4,20,188.4,183.5,53.3,179.8,29.6,5.9,371.9,101.7,818.1,818.1
2013,9,TGM,17N,Loamy,NonMCLO,2,1,10,357.9,0,194.8,117.9,0,0,357.9,38.8,670.6,670.6
2013,9,TGM,17N,Loamy,NonMCLO,2,1,20,346.1,0,71.6,49,4.3,0,346.1,7.5,470.9,470.9
2013,9,TGM,17N,Loamy,NonMCLO,2,4,10,340.7,161.5,0,0,128.1,0,502.1,36.6,791.7,791.7
2013,9,TGM,17N,Loamy,NonMCLO,2,4,20,471.5,0,0,122.2,15.1,0,471.5,79.7,608.7,608.7
2013,9,TGM,17N,Salt Flats,(blank),3,1,10,465.5,684.6,0,449.4,0,0,1150.1,439.2,2284.1,2284.1
2013,9,TGM,17N,Salt Flats,(blank),3,1,20,3.8,478.5,0,768.5,0,0,482.2,385.3,1729.2,1729.2
2013,9,TGM,17N,Salt Flats,(blank),3,4,10,0,1738.4,0,58.7,56.5,0,1738.4,1503.2,3591.9,3591.9
2013,9,TGM,17N,Salt Flats,(blank),3,4,20,352.5,270.2,0,770.7,495.1,0,622.7,256.2,2158.7,2158.7
2013,9,TGM,17N,Salt Flats,(blank),4,1,10,2.2,1946.1,0,464.5,0,0,1948.3,1282,4358.8,4358.8
2013,9,TGM,17N,Salt Flats,(blank),4,1,20,19.4,1560.2,0,658.2,0,0,1579.6,1237.9,3798,3798
2013,9,TGM,17N,Salt Flats,(blank),4,4,10,195.4,750.8,57.6,0,5.4,0,946.1,104.9,1759.9,1759.9
2013,9,TGM,17N,Salt Flats,(blank),4,4,20,461.8,554.9,6.5,0,0,0,1016.7,336.9,1578,1578
2013,9,TGM,17N,Sandy,(blank),5,1,10,491.9,21,0,1021.5,69.4,0,512.9,65.1,1624.8,1624.8
2013,9,TGM,17N,Sandy,(blank),5,1,20,425.7,67.3,0,67.3,194.8,0,493,133.5,822.4,822.4
2013,9,TGM,17N,Sandy,(blank),5,4,10,355.7,0,0,59.2,12.4,0,355.7,8.6,427.3,427.3
2013,9,TGM,17N,Sandy,(blank),5,4,20,209.4,0,0,1149,7.5,123.8,209.4,210.4,1365.9,1365.9
2013,9,TGM,17N,Sandy,(blank),6,1,10,577.5,11.8,0,278.8,0,0,589.3,284.7,880,880
2013,9,TGM,17N,Sandy,(blank),6,1,20,51.7,370.8,3.8,0,75.9,743.2,422.5,6.5,873,873
2013,9,TGM,17N,Sandy,(blank),6,4,10,22.1,0,0,813.8,0,0,22.1,16.1,835.8,835.8
2013,9,TGM,17N,Sandy,(blank),6,4,20,363.3,47.4,0,360.1,984.9,0,410.6,23.1,1803,1803
2013,10,AGM,20NW,Salt Flats,(blank),5,1,10,28,1677.6,0,601.2,0,0,1705.5,1432.7,3984.3,3984.3
2013,10,AGM,20NW,Salt Flats,(blank),5,1,20,509.7,253,19.4,185.1,24.2,0,762.6,419.3,1244.3,1244.3
2013,10,AGM,20NW,Salt Flats,(blank),5,4,10,375.7,249.7,0,315.9,0,0,625.4,202.4,1191,1191
2013,10,AGM,20NW,Salt Flats,(blank),5,4,20,289,1281.4,0,0,11.8,0,1570.5,431.1,2863.7,2863.7
2013,10,AGM,20NW,Salt Flats,(blank),6,1,10,148,553.8,0,142.6,15.6,0,701.8,264.3,1413.8,1413.8
2013,10,AGM,20NW,Salt Flats,(blank),6,1,20,52.7,1423.5,0,221.7,24.8,0,1476.3,824.5,3146.3,3146.3
2013,10,AGM,20NW,Salt Flats,(blank),6,4,10,234.7,681.4,0,38.2,0,0,916,157.2,1635.6,1635.6
2013,10,AGM,20NW,Salt Flats,(blank),6,4,20,942.9,36.1,0,440.2,0,0,979,280.9,1455.3,1455.3
2013,10,AGM,20NW,Sandy,(blank),1,1,10,5.9,114.1,0,731.4,19.9,0,120,327.2,985.4,985.4
2013,10,AGM,20NW,Sandy,(blank),1,1,20,0,11.8,0,727.6,0,0,11.8,331,751.3,751.3
2013,10,AGM,20NW,Sandy,(blank),1,4,10,223.4,299.8,0,862.2,0,0,523.1,629.7,1685.1,1685.1
2013,10,AGM,20NW,Sandy,(blank),1,4,20,168.5,52.7,0,658.2,0,0,221.2,642.6,932.2,932.2
2013,10,AGM,20NW,Sandy,(blank),2,1,10,0,575.9,4.8,330.5,15.6,0,575.9,237.9,1502.6,1502.6
2013,10,AGM,20NW,Sandy,(blank),2,1,20,9.7,171.7,9.7,235.7,110.3,0,181.4,21,708.8,708.8
2013,10,AGM,20NW,Sandy,(blank),2,4,10,890.7,0,0,756.2,0,0,890.7,270.2,1646.9,1646.9
2013,10,AGM,20NW,Sandy,(blank),2,4,20,0,44.7,0,1243.2,0,0,44.7,599.6,1332.6,1332.6
2013,10,AGM,20NW,Sandy,(blank),3,1,10,779.3,2.2,73.7,0,0,0,781.5,26.4,857.3,857.3
2013,10,AGM,20NW,Sandy,(blank),3,1,20,0,789.5,225,0,120.6,0,789.5,110.9,1924.6,1924.6
2013,10,AGM,20NW,Sandy,(blank),3,4,10,0,789,65.7,159.8,0.5,0,789,151.2,1804,1804
2013,10,AGM,20NW,Sandy,(blank),3,4,20,770.7,49,0,57,44.1,0,819.7,59.7,969.8,969.8
2013,10,AGM,20NW,Sandy,(blank),4,1,10,64.6,847.1,164.7,0,104.4,0,911.7,192.7,2027.9,2027.9
2013,10,AGM,20NW,Sandy,(blank),4,1,20,70,778.8,18.8,347.7,9.7,0,848.7,1509.6,2003.7,2003.7
2013,10,AGM,20NW,Sandy,(blank),4,4,10,39.8,268.6,3.8,31.8,546.8,0,308.4,12.9,1159.3,1159.3
2013,10,AGM,20NW,Sandy,(blank),4,4,20,0,357.4,21,225,108.7,0,357.4,501.6,1069.4,1069.4
2013,10,TGM,20SE,Salt Flats,(blank),6,1,10,240,780.4,0,8.1,0,0,1020.4,1272.8,1808.9,1808.9
2013,10,TGM,20SE,Salt Flats,(blank),6,1,20,571,691.6,0,95.3,0,0,1262.6,684.6,2049.4,2049.4
2013,10,TGM,20SE,Salt Flats,(blank),6,4,10,308.9,53.3,0,809.4,19.9,0,362.2,249.2,1244.8,1244.8
2013,10,TGM,20SE,Salt Flats,(blank),6,4,20,446.2,147.5,0,250.8,4.3,0,593.6,186.8,996.2,996.2
2013,10,TGM,20SE,Salt Flats,(blank),5,1,10,30.7,206.7,64,119.5,21,0,237.3,130.2,648.5,648.5
2013,10,TGM,20SE,Salt Flats,(blank),5,1,20,67.3,27.4,28.5,670.6,68.4,0,94.7,27.4,889.6,889.6
2013,10,TGM,20SE,Salt Flats,(blank),5,4,10,0,1363.2,0,108.2,0,0,1363.2,748.1,2834.7,2834.7
2013,10,TGM,20SE,Salt Flats,(blank),5,4,20,301.9,1238.9,23.7,0,2.7,0,1540.9,655.5,2806.2,2806.2
2013,10,TGM,20SE,Sandy,(blank),1,1,20,0,496.8,0,432.2,0,0,496.8,150.2,1425.7,1425.7
2013,10,TGM,20SE,Sandy,(blank),1,4,10,0,0,0,1033.9,0,0,0,934.3,1033.9,1033.9
2013,10,TGM,20SE,Sandy,(blank),1,4,20,0,46.8,0,1530.6,4.3,0,46.8,630.2,1628.6,1628.6
2013,10,TGM,20SE,Sandy,(blank),2,1,10,0,535,0,968.8,91,0,535,586.1,2129.6,2129.6
2013,10,TGM,20SE,Sandy,(blank),2,1,20,0,301.4,0,1090.4,104.9,0,301.4,19.9,1798.1,1798.1
2013,10,TGM,20SE,Sandy,(blank),2,4,10,0,149.1,0,1528.5,0,0,149.1,1445.6,1826.6,1826.6
2013,10,TGM,20SE,Sandy,(blank),2,4,20,0,315.4,0,790.1,8.1,0,315.4,32.8,1428.9,1428.9
2013,10,TGM,20SE,Sandy,(blank),3,1,10,207.7,0,0,987.6,0,0,207.7,888.6,1195.3,1195.3
2013,10,TGM,20SE,Sandy,(blank),3,1,20,205.6,0,0,269.1,31.2,0,205.6,15.1,505.9,505.9
2013,10,TGM,20SE,Sandy,(blank),3,4,10,43.6,49.5,0,551.7,7.5,0,93.1,145.3,701.8,701.8
2013,10,TGM,20SE,Sandy,(blank),3,4,20,692.1,0,0,0,116.8,0,692.1,60.3,808.9,808.9
2013,10,TGM,20SE,Sandy,(blank),4,1,10,136.7,0,0,33.4,52.7,0,136.7,72.7,222.8,222.8
2013,10,TGM,20SE,Sandy,(blank),4,1,20,987.6,0,0,519.9,108.2,0,987.6,89.9,1615.7,1615.7
2013,10,TGM,20SE,Sandy,(blank),4,4,10,556,0,47.9,0,0,0,556,62.4,603.9,603.9
2013,10,TGM,20SE,Sandy,(blank),4,4,20,600.1,59.7,6.5,29.6,67.3,0,659.8,123.8,822.9,822.9
2014,1,AGM,NH,Loamy,NonMCLO,1,1,10,295.5,0,533.4,0,591.5,0,295.5,0,1420.3,1420.3
2014,1,AGM,NH,Loamy,NonMCLO,1,1,20,313.2,76.4,473.1,39.3,2393.4,0,389.7,54.4,3371.8,3371.8
2014,1,AGM,NH,Loamy,NonMCLO,1,4,10,220.1,0,492.4,109.3,264.8,447.8,220.1,17.2,1086.6,1086.6
2014,1,AGM,NH,Loamy,NonMCLO,1,4,20,59.2,667.9,758.9,657.7,139.9,0,727.1,91,2951.5,2951.5
2014,1,AGM,NH,Loamy,NonMCLO,2,1,10,778.8,0,616.2,46.8,127,0,778.8,9.7,1568.8,1568.8
2014,1,AGM,NH,Loamy,NonMCLO,2,1,20,648.5,0,310,68.4,479.5,0,648.5,13.5,1506.4,1506.4
2014,1,AGM,NH,Loamy,NonMCLO,2,4,10,498.9,0,16.1,0,674.4,0,498.9,7.5,1189.4,1189.4
2014,1,AGM,NH,Loamy,NonMCLO,2,4,20,1286.3,24.8,0,9.7,9.7,0,1311,26.4,1355.2,1355.2
2014,1,AGM,NH,Loamy,NonMCLO,3,1,10,335.3,0,0,570.5,247,0,335.3,22.6,1152.8,1152.8
2014,1,AGM,NH,Loamy,NonMCLO,3,1,20,767.5,0,35.5,223.9,0,0,767.5,69.4,1026.9,1026.9
2014,1,AGM,NH,Loamy,NonMCLO,3,4,10,686.7,0,0,77.5,151.8,0,686.7,6.5,916,916
2014,1,AGM,NH,Loamy,NonMCLO,3,4,20,989.2,0,0,128.6,180.8,0,989.2,40.4,1298.7,1298.7
2014,1,AGM,NH,Loamy,NonMCLO,4,1,10,276.6,0,265.9,12.9,1264.2,0,276.6,7.5,1819.6,1819.6
2014,1,AGM,NH,Loamy,NonMCLO,4,1,20,832.6,0,207.7,0,940.2,0,832.6,6.5,1980.6,1980.6
2014,1,AGM,NH,Loamy,NonMCLO,4,4,10,438.1,0,474.2,27.4,244.3,0,438.1,76.4,1184,1184
2014,1,AGM,NH,Loamy,NonMCLO,4,4,20,294.4,0,613.5,24.2,290.6,0,294.4,92.6,1222.8,1222.8
2014,1,TGM,15E,Loamy,NonMCLO,1,1,10,722.3,0,347.1,0,11.3,0,722.3,79.1,1080.7,1080.7
2014,1,TGM,15E,Loamy,NonMCLO,1,1,20,490.3,0,495.7,0,82.9,0,490.3,73.7,1068.9,1068.9
2014,1,TGM,15E,Loamy,NonMCLO,1,4,10,357.9,18.3,961.2,2.7,12.9,0,376.2,5.4,1371.3,1371.3
2014,1,TGM,15E,Loamy,NonMCLO,1,4,20,475.2,0,482.8,139.4,55.4,343.9,475.2,25.8,1152.8,1152.8
2014,1,TGM,15E,Loamy,NonMCLO,2,1,10,782.5,0,0,0,383.2,0,782.5,24.2,1165.7,1165.7
2014,1,TGM,15E,Loamy,NonMCLO,2,1,20,673.3,0,134,0,94.2,0,673.3,39.8,901.5,901.5
2014,1,TGM,15E,Loamy,NonMCLO,2,4,10,1220.1,0,295.5,2.7,1.1,0,1220.1,11.3,1519.3,1519.3
2014,1,TGM,15E,Loamy,NonMCLO,2,4,20,728.2,0,413.3,0,18.3,0,728.2,17.8,1159.8,1159.8
2014,1,TGM,15E,Loamy,NonMCLO,3,1,10,56,0,212.6,0,166.3,0.3,56,4.8,434.9,434.9
2014,1,TGM,15E,Loamy,NonMCLO,3,1,20,340.7,0,395.6,0,280.9,0,340.7,17.8,1017.2,1017.2
2014,1,TGM,15E,Loamy,NonMCLO,3,4,10,423.6,0,16.7,45.2,673.8,0,423.6,14,1159.3,1159.3
2014,1,TGM,15E,Loamy,NonMCLO,3,4,20,180.3,199.7,0,66.7,5.4,20.5,380,28,651.8,651.8
2014,1,TGM,15E,Loamy,NonMCLO,4,1,10,209.4,0,207.7,54.4,211.5,0,209.4,2.7,683,683
2014,1,TGM,15E,Loamy,NonMCLO,4,1,20,442.9,0,464.5,21,8.1,0,442.9,22.1,936.5,936.5
2014,1,TGM,15E,Loamy,NonMCLO,4,4,10,805.1,0,356.3,148,89.9,0,805.1,47.9,1399.3,1399.3
2014,1,TGM,15E,Loamy,NonMCLO,4,4,20,189.4,0,283.6,78.6,88.8,0,189.4,30.1,640.5,640.5
2014,2,AGM,21N,Loamy,NonMCLO,1,1,10,236.3,0,0,477.9,114.1,0,236.3,43.1,828.3,828.3
2014,2,AGM,21N,Loamy,NonMCLO,1,1,20,297.1,39.8,0,31.2,13.5,0,336.9,18.3,421.4,421.4
2014,2,AGM,21N,Loamy,NonMCLO,1,4,10,719,39.3,0,369.2,2.2,84.5,758.3,347.1,1169,1169
2014,2,AGM,21N,Loamy,NonMCLO,1,4,20,339.6,0,0,1073.2,362.2,0,339.6,96.3,1775,1775
2014,2,AGM,21N,Loamy,NonMCLO,2,1,10,374,261,0,70.5,36.6,900.4,635.1,66.7,1003.2,1003.2
2014,2,AGM,21N,Loamy,NonMCLO,2,1,20,432.7,103.3,0,317,563.5,0,536,83.4,1519.9,1519.9
2014,2,AGM,21N,Loamy,NonMCLO,2,4,10,484.4,0,113,2178.1,0,0,484.4,234.1,2775.5,2775.5
2014,2,AGM,21N,Loamy,NonMCLO,2,4,20,658.8,0,0,966.1,11.8,0,658.8,140.5,1636.7,1636.7
2014,2,AGM,21N,Loamy,NonMCLO,3,1,10,486.5,0,289.5,86.1,19.4,0,486.5,34.4,881.6,881.6
2014,2,AGM,21N,Loamy,NonMCLO,3,1,20,583.4,0,0,0,15.6,0,583.4,69.4,599,599
2014,2,AGM,21N,Loamy,NonMCLO,3,4,10,449.4,33.4,0,0,91.5,242.7,482.8,104.4,607.6,607.6
2014,2,AGM,21N,Loamy,NonMCLO,3,4,20,693.2,0,395.6,0,412.3,0,693.2,48.4,1501,1501
2014,2,AGM,21N,Loamy,NonMCLO,4,1,10,247.6,502.7,0,262.6,228.7,0,750.2,96.9,1744.3,1744.3
2014,2,AGM,21N,Loamy,NonMCLO,4,1,20,533.9,0,0,496.8,21.5,0,533.9,122.7,1052.2,1052.2
2014,2,AGM,21N,Loamy,NonMCLO,4,4,10,714.2,0,75.3,0,144.8,0,714.2,92,934.3,934.3
2014,2,AGM,21N,Loamy,NonMCLO,4,4,20,542.5,0,11.3,137.2,73.7,0,542.5,95.3,764.8,764.8
2014,2,TGM,24W,Loamy,NonMCLO,1,1,10,297.1,0,277.2,0,92.6,0,297.1,1.1,666.8,666.8
2014,2,TGM,24W,Loamy,NonMCLO,1,1,20,508.1,0,551.7,0,58.1,0,508.1,38.8,1117.8,1117.8
2014,2,TGM,24W,Loamy,NonMCLO,1,4,10,181.9,0,0.3,66.7,30.1,0,181.9,15.6,279.1,279.1
2014,2,TGM,24W,Loamy,NonMCLO,1,4,20,532.8,0,90.4,749.2,38.2,0,532.8,153.9,1410.6,1410.6
2014,2,TGM,24W,Loamy,NonMCLO,2,1,10,327.8,0,240,31.2,59.7,0,327.8,8.1,658.8,658.8
2014,2,TGM,24W,Loamy,NonMCLO,2,1,20,350.4,0,434.9,0,74.8,0,350.4,54.9,860,860
2014,2,TGM,24W,Loamy,NonMCLO,2,4,10,241.1,0,0,37.7,171.1,0,241.1,36.1,449.9,449.9
2014,2,TGM,24W,Loamy,NonMCLO,2,4,20,573.7,0,308.4,64,13.5,0,573.7,12.4,959.6,959.6
2014,2,TGM,24W,Loamy,NonMCLO,3,1,10,306.2,0,797.1,0,0,0,306.2,3.8,1103.3,1103.3
2014,2,TGM,24W,Loamy,NonMCLO,3,1,20,696.4,0,502.1,0,27.4,0,696.4,47.9,1226,1226
2014,2,TGM,24W,Loamy,NonMCLO,3,4,10,645.8,0,0,132.9,0,0,645.8,27.4,778.8,778.8
2014,2,TGM,24W,Loamy,NonMCLO,3,4,20,712.6,0,0,0,0,0,712.6,101.2,712.6,712.6
2014,2,TGM,24W,Loamy,NonMCLO,4,1,10,531.7,0,0,0,37.1,0,531.7,5.9,568.9,568.9
2014,2,TGM,24W,Loamy,NonMCLO,4,1,20,820.2,0,0,0,2.7,12.4,820.2,52.2,822.9,822.9
2014,2,TGM,24W,Loamy,NonMCLO,4,4,10,188.9,0,602.8,662.5,114.6,0,188.9,46.8,1568.8,1568.8
2014,2,TGM,24W,Loamy,NonMCLO,4,4,20,472,0,352.5,0,239,0,472,149.1,1063.5,1063.5
2014,3,AGM,26W,Loamy,MCLO,1,1,10,388,0,766.9,51.7,225.5,24.2,388,20.5,1432.1,1432.1
2014,3,AGM,26W,Loamy,MCLO,1,1,20,435.9,39.3,272.3,40.9,1251.8,0,475.2,43.6,2079.6,2079.6
2014,3,AGM,26W,Loamy,MCLO,1,4,10,254.6,33.4,561.9,31.8,200.7,0,287.9,8.1,1115.7,1115.7
2014,3,AGM,26W,Loamy,MCLO,1,4,20,1192.1,0,537.7,0,19.9,0,1192.1,5.9,1749.7,1749.7
2014,3,AGM,26W,Loamy,MCLO,2,1,10,154.5,0,415.5,125.9,295.5,0,154.5,8.1,991.4,991.4
2014,3,AGM,26W,Loamy,MCLO,2,1,20,600.1,25.8,383.7,0,221.2,0,625.9,24.2,1256.7,1256.7
2014,3,AGM,26W,Loamy,MCLO,2,4,10,442.9,0,330.5,187.8,161.5,0,442.9,25.3,1122.7,1122.7
2014,3,AGM,26W,Loamy,MCLO,2,4,20,604.9,0,360.6,14,0,0,604.9,24.2,979.5,979.5
2014,3,AGM,26W,Loamy,MCLO,3,1,20,298.7,0,472,96.9,1059.2,0,298.7,39.8,1926.7,1926.7
2014,3,AGM,26W,Loamy,MCLO,3,4,10,220.1,0,678.1,0,357.4,0,220.1,3.8,1255.6,1255.6
2014,3,AGM,26W,Loamy,MCLO,3,4,20,149.6,0,157.7,17.8,1044.6,0,149.6,18.3,1369.7,1369.7
2014,3,AGM,26W,Loamy,MCLO,4,1,10,235.2,32.8,586.6,212,201.8,0,268,53.3,1301.4,1301.4
2014,3,AGM,26W,Loamy,MCLO,4,1,20,410.1,0,469.8,5.9,0,0,410.1,17.8,885.9,885.9
2014,3,AGM,26W,Loamy,MCLO,4,4,10,353.6,0,591.5,92.6,144.8,0,353.6,21,1182.4,1182.4
